age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
-0.9988476751753268,Private,0.2948626270662731,Bachelors,1.138149794594649,Never-married,Prof-specialty,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,0.20745895832194278,Peru,<=50K
-0.9988476751753268,Private,0.15320478369171212,Bachelors,1.138149794594649,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.4507679587000475,Self-emp-not-inc,2.2980864261964014,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,0.8330488429404378,-0.2202435256926391,4.0019310789747635,United-States,>50K
-1.216290020256633,Private,0.44136088794001815,HS-grad,-0.4192158461114339,Never-married,Adm-clerical,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-1.6494103773166715,United-States,<=50K
-1.1438092385628642,Private,-0.5227614108574392,HS-grad,-0.4192158461114339,Separated,Machine-op-inspct,Unmarried,Black,Male,-0.1432299086134834,-0.2202435256926391,1.095526901453454,United-States,<=50K
1.103094993943966,Private,-0.8529875500107637,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.4384086366827927,United-States,<=50K
-0.4914822033189458,Self-emp-not-inc,-0.7606603677899973,Some-college,-0.02987443593491315,Never-married,Prof-specialty,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,1.5799275977070055,United-States,<=50K
0.5232487403938162,State-gov,-0.7874906507249282,Some-college,-0.02987443593491315,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.8852204945033357,-0.2202435256926391,-0.19620828855601685,United-States,>50K
1.2480565573315034,Self-emp-not-inc,-0.0292184508087903,11th,-1.1978986664644755,Widowed,Other-service,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
-1.0713284568690955,Self-emp-not-inc,-0.013874705493993687,Bachelors,1.138149794594649,Never-married,Sales,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
-1.1438092385628642,Local-gov,0.646445217646662,Some-college,-0.02987443593491315,Married-civ-spouse,Protective-serv,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.9263668934815581,Private,-1.3843462717717887,HS-grad,-0.4192158461114339,Divorced,Exec-managerial,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
1.9003835925754218,?,0.01989476971515819,HS-grad,-0.4192158461114339,Married-civ-spouse,?,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.20155907654387092,Local-gov,2.0225702403004573,Bachelors,1.138149794594649,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,>50K
-1.216290020256633,Private,0.5549877979452803,5th-6th,-2.7552643071705587,Never-married,Priv-house-serv,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,Guatemala,<=50K
-1.5786939287254766,Private,0.7533692838884054,10th,-1.5872400766409962,Never-married,Machine-op-inspct,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.3612515836441703,Private,0.6406688600450965,HS-grad,-0.4192158461114339,Never-married,Craft-repair,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
1.9003835925754218,Private,-0.5044396743077929,Masters,1.52749120477117,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,>50K
0.3782871770062788,Self-emp-inc,-0.6567142927831034,Assoc-voc,0.3594669742416076,Married-civ-spouse,Sales,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.36892585707312664,United-States,>50K
-0.20155907654387092,Private,2.605358397990314,HS-grad,-0.4192158461114339,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.708924548400252,Private,-0.8140562233278724,11th,-1.1978986664644755,Married-civ-spouse,Other-service,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.3612515836441703,State-gov,-0.4856546946771701,Some-college,-0.02987443593491315,Never-married,Farming-fishing,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.6806089848095684,United-States,<=50K
-0.7814053300940207,Private,0.5019133763819604,Assoc-voc,0.3594669742416076,Married-civ-spouse,Prof-specialty,Wife,White,Female,-0.1432299086134834,-0.2202435256926391,-0.3576751873072007,United-States,>50K
0.015883268537435217,Private,0.9498032581033432,7th-8th,-2.3659228969940376,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,Mexico,<=50K
1.103094993943966,Private,-0.03280149423103794,Some-college,-0.02987443593491315,Married-civ-spouse,Transport-moving,Husband,White,Male,0.37955679473986326,-0.2202435256926391,0.7725931039510863,United-States,<=50K
0.9581334305564285,Private,0.10702228470047277,11th,-1.1978986664644755,Separated,Priv-house-serv,Not-in-family,Black,Female,-0.1432299086134834,-0.2202435256926391,-1.8108772760678555,United-States,<=50K
1.2480565573315034,Self-emp-inc,-0.546679880140517,HS-grad,-0.4192158461114339,Widowed,Exec-managerial,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
-1.5062131470317077,Private,-1.2791333687475301,Some-college,-0.02987443593491315,Never-married,Other-service,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-1.6494103773166715,United-States,<=50K
0.015883268537435217,Private,0.8553300314053995,HS-grad,-0.4192158461114339,Divorced,Handlers-cleaners,Own-child,Black,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.2887708019504016,Private,0.23310948818996285,Some-college,-0.02987443593491315,Never-married,Other-service,Own-child,White,Female,-0.1432299086134834,4.020808075739954,-1.326476579814304,United-States,<=50K
-1.216290020256633,Private,-1.2817426563056842,HS-grad,-0.4192158461114339,Never-married,Other-service,Not-in-family,White,Male,1.7408355801348623,-0.2202435256926391,1.5799275977070055,United-States,>50K
-0.0565975131563335,Private,0.28082352553055345,9th,-1.9765814868175169,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,1.095526901453454,Mexico,<=50K
-1.2887708019504016,Private,-0.7474721208928061,Some-college,-0.02987443593491315,Never-married,Adm-clerical,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
1.7554220291878844,Private,-0.41367239225766217,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.34652063993140836,Local-gov,1.818336765232342,Bachelors,1.138149794594649,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.2718691549754201,-0.2202435256926391,0.7725931039510863,United-States,>50K
0.23332561361874138,Self-emp-inc,-0.1798197218283282,HS-grad,-0.4192158461114339,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5494490959831464,-0.2202435256926391,0.7725931039510863,United-States,>50K
-0.41900142162517706,Private,0.7559691175061313,HS-grad,-0.4192158461114339,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.6364437667064833,Private,-0.8376816204576795,Bachelors,1.138149794594649,Never-married,Exec-managerial,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
0.015883268537435217,Private,-0.6741851746942212,Some-college,-0.02987443593491315,Divorced,Sales,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.9263668934815581,Private,-1.4987673127730108,Masters,1.52749120477117,Never-married,Exec-managerial,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.41900142162517706,Private,0.8663816877658415,HS-grad,-0.4192158461114339,Never-married,Machine-op-inspct,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.5957295220875849,Local-gov,-0.1695527425234181,HS-grad,-0.4192158461114339,Divorced,Adm-clerical,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.16084483192497265,Private,-0.7547043853202982,Bachelors,1.138149794594649,Never-married,Other-service,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,?,<=50K
0.16084483192497265,Self-emp-inc,2.4168090100924062,Assoc-acdm,0.7488083844181284,Married-civ-spouse,Craft-repair,Husband,White,Male,1.866582637748001,-0.2202435256926391,1.5799275977070055,United-States,>50K
-1.433732365337939,Private,-0.7967933281061728,Some-college,-0.02987443593491315,Never-married,Other-service,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-1.6494103773166715,United-States,<=50K
0.5232487403938162,Private,-0.18344058101228822,HS-grad,-0.4192158461114339,Separated,Transport-moving,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.3058063953125101,Private,-0.8237748740879531,HS-grad,-0.4192158461114339,Married-civ-spouse,Sales,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.6111262051999025,United-States,<=50K
1.1755757756377347,Private,1.268202517781122,Some-college,-0.02987443593491315,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.866582637748001,-0.2202435256926391,0.36892585707312664,United-States,>50K
0.5232487403938162,Private,-0.13348595979023936,Assoc-voc,0.3594669742416076,Married-civ-spouse,Tech-support,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.6364437667064833,Private,0.3771591784928316,HS-grad,-0.4192158461114339,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,Mexico,<=50K
-1.2887708019504016,Private,1.8832664280924916,Some-college,-0.02987443593491315,Separated,Handlers-cleaners,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.5232487403938162,Private,0.7496255234788802,Some-college,-0.02987443593491315,Married-civ-spouse,Craft-repair,Husband,Other,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,Dominican-Republic,<=50K
-1.5786939287254766,?,-0.23049284252291222,10th,-1.5872400766409962,Never-married,?,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.16084483192497265,Private,-1.0846469062607798,HS-grad,-0.4192158461114339,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
2.1903067193504966,Self-emp-inc,-0.14523720774236024,HS-grad,-0.4192158461114339,Married-civ-spouse,Sales,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.8420758835607522,United-States,<=50K
0.8131718671688911,Private,1.1603330574965691,HS-grad,-0.4192158461114339,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.3612515836441703,Private,-1.1126022081066538,Some-college,-0.02987443593491315,Never-married,Adm-clerical,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.4507679587000475,Self-emp-inc,-1.160382423030241,Some-college,-0.02987443593491315,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
-1.1438092385628642,Private,0.22682261780528032,Bachelors,1.138149794594649,Never-married,Exec-managerial,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.0713284568690955,Private,-1.0077958245208034,Some-college,-0.02987443593491315,Separated,Other-service,Not-in-family,White,Male,-0.1432299086134834,4.402773792312907,-0.034741389804833,United-States,<=50K
0.3782871770062788,Self-emp-inc,0.32275175132915046,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,13.233982872510191,-0.2202435256926391,0.7725931039510863,?,>50K
-0.5639629850127145,Self-emp-not-inc,-0.7184012540764171,Some-college,-0.02987443593491315,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.7725931039510863,United-States,<=50K
0.3058063953125101,Private,-0.1820792135906427,HS-grad,-0.4192158461114339,Separated,Machine-op-inspct,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,0.28819240769753474,United-States,<=50K
-1.3612515836441703,Federal-gov,0.5194693437569311,11th,-1.1978986664644755,Never-married,Other-service,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-2.456744871072591,United-States,<=50K
1.1755757756377347,Private,-0.27520998074779696,HS-grad,-0.4192158461114339,Married-civ-spouse,Sales,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,1.256993800204638,United-States,>50K
-1.0713284568690955,Federal-gov,0.3685371848224098,Some-college,-0.02987443593491315,Never-married,Armed-Forces,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.16084483192497265,?,-1.4304531392396032,Masters,1.52749120477117,Married-civ-spouse,?,Wife,White,Female,0.8852204945033357,-0.2202435256926391,-2.456744871072591,United-States,>50K
1.4654989024128096,Private,0.9756881469954647,Bachelors,1.138149794594649,Never-married,Exec-managerial,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-1.2457431304387119,United-States,<=50K
0.7406910854751224,Federal-gov,-1.061664377080083,7th-8th,-2.3659228969940376,Never-married,Other-service,Not-in-family,Black,Male,-0.1432299086134834,-0.2202435256926391,-1.6494103773166715,United-States,<=50K
-0.41900142162517706,Private,-0.12603625473290125,Masters,1.52749120477117,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.5494490959831464,-0.2202435256926391,-2.456744871072591,United-States,>50K
1.4654989024128096,Federal-gov,-0.8580170463185097,Bachelors,1.138149794594649,Divorced,Adm-clerical,Not-in-family,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.34652063993140836,Private,0.08517422837114746,Masters,1.52749120477117,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.3612515836441703,Private,2.737429945770787,HS-grad,-0.4192158461114339,Never-married,Handlers-cleaners,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.9988476751753268,Private,0.4299310739624525,Bachelors,1.138149794594649,Never-married,Exec-managerial,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.7406910854751224,Private,-0.2350685496901097,10th,-1.5872400766409962,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
1.4654989024128096,Private,0.7784884036058513,HS-grad,-0.4192158461114339,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,>50K
-1.3612515836441703,Private,-0.1894816489458403,HS-grad,-0.4192158461114339,Never-married,Adm-clerical,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.8856526488626598,?,0.00019275786301023036,Some-college,-0.02987443593491315,Married-civ-spouse,?,Wife,White,Female,-0.1432299086134834,-0.2202435256926391,-1.8108772760678555,United-States,<=50K
-0.41900142162517706,Private,0.11769578344379093,Some-college,-0.02987443593491315,Never-married,Adm-clerical,Unmarried,Black,Female,-0.1432299086134834,-0.2202435256926391,-0.4384086366827927,United-States,<=50K
-1.216290020256633,Private,0.21289696355469784,Some-college,-0.02987443593491315,Never-married,Transport-moving,Own-child,Black,Male,-0.1432299086134834,-0.2202435256926391,-0.11547483918042493,United-States,<=50K
1.3930181207190409,Self-emp-not-inc,1.0572000213664914,9th,-1.9765814868175169,Widowed,Other-service,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.9581334305564285,Local-gov,-0.3262423511786485,HS-grad,-0.4192158461114339,Widowed,Adm-clerical,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,-1.003542782311936,United-States,<=50K
-0.20155907654387092,Private,-1.0769513987523112,10th,-1.5872400766409962,Separated,Machine-op-inspct,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.16084483192497265,Local-gov,0.11135218941653985,HS-grad,-0.4192158461114339,Married-civ-spouse,Protective-serv,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.7814053300940207,Private,-0.3356679297854583,HS-grad,-0.4192158461114339,Never-married,Transport-moving,Own-child,White,Male,0.20417978140919865,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.433732365337939,Private,0.9405289425433829,Some-college,-0.02987443593491315,Never-married,Handlers-cleaners,Own-child,Black,Male,-0.1432299086134834,-0.2202435256926391,-1.9723441748190393,United-States,<=50K
-1.5062131470317077,Private,0.2618494670913687,HS-grad,-0.4192158461114339,Never-married,Other-service,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-1.003542782311936,United-States,<=50K
-1.5062131470317077,Private,-0.10136147021557584,HS-grad,-0.4192158461114339,Never-married,Machine-op-inspct,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,0.6111262051999025,United-States,<=50K
-0.7814053300940207,Private,-0.379269503039828,Some-college,-0.02987443593491315,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.708924548400252,Private,1.3946867867685921,Assoc-voc,0.3594669742416076,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,>50K
-1.3612515836441703,?,-1.5026623362293854,HS-grad,-0.4192158461114339,Never-married,?,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-1.6494103773166715,United-States,<=50K
0.08836405023120393,Private,-0.8149354397876852,Some-college,-0.02987443593491315,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.9263668934815581,Private,0.1605221335830569,HS-grad,-0.4192158461114339,Never-married,Handlers-cleaners,Unmarried,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.5232487403938162,Private,-0.8789197086050256,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.1438092385628642,Private,0.10612416035980385,11th,-1.1978986664644755,Never-married,Other-service,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-1.326476579814304,United-States,<=50K
0.3782871770062788,Private,-0.0919169837279099,HS-grad,-0.4192158461114339,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.3058063953125101,Private,-0.09336343661340829,Bachelors,1.138149794594649,Divorced,Sales,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,>50K
-0.5639629850127145,Local-gov,0.08535385323928125,Bachelors,1.138149794594649,Divorced,Prof-specialty,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,1.5799275977070055,United-States,<=50K
-1.5062131470317077,Private,0.2790272768492156,Some-college,-0.02987443593491315,Never-married,Sales,Own-child,White,Female,-0.1432299086134834,-0.2202435256926391,-1.2457431304387119,United-States,<=50K
-1.433732365337939,Private,0.557672717026859,Some-college,-0.02987443593491315,Never-married,Protective-serv,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.8420758835607522,United-States,<=50K
0.16084483192497265,Private,-0.746952154169261,Some-college,-0.02987443593491315,Divorced,Tech-support,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.16084483192497265,Private,-0.08245358935938779,HS-grad,-0.4192158461114339,Divorced,Handlers-cleaners,Unmarried,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
2.1903067193504966,Private,-0.05625672043313923,HS-grad,-0.4192158461114339,Divorced,Adm-clerical,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-1.2457431304387119,United-States,<=50K
0.6682103037813537,Federal-gov,-1.3875511575769126,Doctorate,2.3061740251242115,Married-civ-spouse,Prof-specialty,Wife,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,>50K
-0.7814053300940207,Private,-0.5192918147203287,HS-grad,-0.4192158461114339,Never-married,Prof-specialty,Own-child,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.8538861117877894,Self-emp-not-inc,-0.7024619105146505,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,1.5799275977070055,Ireland,>50K
0.16084483192497265,Private,0.46848424302821995,Masters,1.52749120477117,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1432299086134834,5.731028768008529,0.7725931039510863,United-States,>50K
0.16084483192497265,Private,2.2564512725510752,Some-college,-0.02987443593491315,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.0713284568690955,Private,0.549315433688424,HS-grad,-0.4192158461114339,Never-married,Craft-repair,Unmarried,Black,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-1.3612515836441703,?,1.364802881075387,HS-grad,-0.4192158461114339,Never-married,?,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
0.23332561361874138,Self-emp-inc,-0.8409148680840876,Doctorate,2.3061740251242115,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,0.04599205957075893,United-States,>50K
1.3205373390252721,Private,0.5174745623266032,HS-grad,-0.4192158461114339,Married-civ-spouse,Craft-repair,Husband,Black,Male,-0.1432299086134834,-0.2202435256926391,0.6111262051999025,United-States,<=50K
-0.6364437667064833,Private,-0.44263926572934226,Assoc-acdm,0.7488083844181284,Never-married,Prof-specialty,Not-in-family,White,Female,-0.1432299086134834,-0.2202435256926391,-0.034741389804833,United-States,<=50K
-0.20155907654387092,Private,-0.06502997715041049,HS-grad,-0.4192158461114339,Married-civ-spouse,Sales,Husband,White,Male,-0.1432299086134834,-0.2202435256926391,1.5799275977070055,United-States,>50K
